Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","195","Senegal","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","334.5","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","160.9","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","145.4","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","190.3","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","181.7","","Official data"
"PP","Producer Prices","272","Serbia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","162.8","","Official data"
"PP","Producer Prices","197","Sierra Leone","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","117.6","","Official data"
"PP","Producer Prices","197","Sierra Leone","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","568.9","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","206.1","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","169.9","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","262","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","147.3","","Official data"
"PP","Producer Prices","199","Slovakia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","183.9","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","168.2","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","529.8","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","173.5","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","398.8","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","195.4","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","164.4","","Official data"
"PP","Producer Prices","198","Slovenia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","188.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","258.7","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","141.2","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","254.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","220.4","","Official data"
"PP","Producer Prices","202","South Africa","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","283","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","203.8","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","101","Canary seed","2018","2018","7021","Annual value","USD","587.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","208.3","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","352.1","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","171.4","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","344.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","192.7","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","204.1","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","203.1","","Official data"
"PP","Producer Prices","203","Spain","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","217.4","","Official data"
"PP","Producer Prices","38","Sri Lanka","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","275.3","","Official data"
"PP","Producer Prices","38","Sri Lanka","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","296.1","","Official data"
"PP","Producer Prices","207","Suriname","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","995.6","","Official data"
"PP","Producer Prices","207","Suriname","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","151.4","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","224.7","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","207.8","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","207.9","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","204.5","","Official data"
"PP","Producer Prices","210","Sweden","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","213.3","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","316","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","315","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","288.4","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","347.7","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","302.7","","Official data"
"PP","Producer Prices","211","Switzerland","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","459.1","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","185.5","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","206.9","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","145.7","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","462.8","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","156.6","","Official data"
"PP","Producer Prices","208","Tajikistan","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","181.3","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","246.4","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","306.3","","Official data"
"PP","Producer Prices","216","Thailand","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","213.9","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","108","Cereals nes","2018","2018","7021","Annual value","USD","700.3","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","94","Fonio","2018","2018","7021","Annual value","USD","1317.9","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","273.7","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","522.1","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","361.9","","Official data"
"PP","Producer Prices","217","Togo","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","417.7","","Official data"
"PP","Producer Prices","220","Trinidad and Tobago","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","406.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","177.8","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","101","Canary seed","2018","2018","7021","Annual value","USD","376.2","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","175.3","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","394.4","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","201.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","493.1","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","166.9","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","7021","Annual value","USD","176.6","","Official data"
"PP","Producer Prices","223","Turkey","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","199.6","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","177","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","7021","Annual value","USD","214.3","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","108","Cereals nes","2018","2018","7021","Annual value","USD","164.1","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","147.5","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","283.1","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","143.6","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","290.8","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","117.9","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","168.6","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","233.8","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","188.5","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","213.9","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","212","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","142","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","230","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","183","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","278","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","247","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","128","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","189","","Official data"
"PP","Producer Prices","234","Uruguay","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","165","","Official data"
"PP","Producer Prices","234","Uruguay","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","192.4","","Official data"
"PP","Producer Prices","234","Uruguay","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","193.7","","Official data"
"PP","Producer Prices","234","Uruguay","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","159.1","","Official data"
"PP","Producer Prices","234","Uruguay","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","138.5","","Official data"
"PP","Producer Prices","234","Uruguay","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","182.5","","Official data"
"PP","Producer Prices","237","Viet Nam","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","267.8","","Official data"
"PP","Producer Prices","237","Viet Nam","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","2264","","Official data"
"PP","Producer Prices","237","Viet Nam","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","287.8","","Official data"
"PP","Producer Prices","249","Yemen","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","858.3","","Official data"
"PP","Producer Prices","249","Yemen","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","979.8","","Official data"
"PP","Producer Prices","249","Yemen","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","974.7","","Official data"
"PP","Producer Prices","249","Yemen","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","956.2","","Official data"
"PP","Producer Prices","249","Yemen","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","1015.8","","Official data"
"PP","Producer Prices","251","Zambia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","177.5","","Official data"
"PP","Producer Prices","251","Zambia","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","520.9","","Official data"
"PP","Producer Prices","251","Zambia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","1352.5","","Official data"
"PP","Producer Prices","251","Zambia","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","604","","Official data"
"PP","Producer Prices","181","Zimbabwe","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","7021","Annual value","USD","390","","Official data"
"PP","Producer Prices","181","Zimbabwe","5532","Producer Price (USD/tonne)","79","Millet","2018","2018","7021","Annual value","USD","390","","Official data"
"PP","Producer Prices","181","Zimbabwe","5532","Producer Price (USD/tonne)","83","Sorghum","2018","2018","7021","Annual value","USD","390","","Official data"
"PP","Producer Prices","181","Zimbabwe","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","621.5","","Official data"
